Id,Player,Height,Weight
monroea01,Earl Monroe,190,83
monrogr01,Greg Monroe,211,120
monroro01,Rodney Monroe,190,83
montelu01,Luis Montero,201,83
montgho01,Howie Montgomery,196,99
montrer01,Eric Montross,213,122
moodymo01,Moses Moody,198,92
moonja01,Jamario Moon,203,92
moonxa01,Xavier Moon,188,74
mooneji01,Jim Mooney,196,97
moonema01,Matt Mooney,190,90
moorean01,Andre Moore,206,97
moorebe01,Ben Moore,203,99
mooreet01,E'Twaun Moore,190,86
moorege01,Gene Moore,206,102
mooreja01,Jackie Moore,196,81
moorejo01,Johnny Moore,185,79
moorela01,Larry Moore,201,97
moorelo01,Lowes Moore,185,77
mooremi01,Mikki Moore,211,102
mooreot01,Otto Moore,211,92
mooreri01,Richie Moore,188,86
moorero01,Ron Moore,213,117
mooretr01,Tracy Moore,193,90
moranja01,Ja Morant,190,78
moreler01,Eric Moreland,208,107
morelja01,Jackie Moreland,201,97
morgagu01,Guy Morgan,203,92
morgaju01,Juwan Morgan,201,105
morgare01,Rex Morgan,196,86
morgeel01,Elmore Morgenthaler,206,104
mornida01,Darren Morningstar,208,106
morrich01,Chris Morris,203,95
morrida01,Darius Morris,193,86
morriis01,Isaiah Morris,203,103
morrija01,Jaylen Morris,196,83
morrima03,Marcus Morris,203,98
morrima02,Markieff Morris,206,111
morrima01,Max Morris,188,88
morrimo01,Monte Morris,188,83
morrira01,Randolph Morris,208,120
morrite01,Terence Morris,206,100
morriad01,Adam Morrison,203,92
morrijo01,John Morrison,188,86
morrimi01,Mike Morrison,193,88
morrire01,Red Morrison,203,99
morroan01,Anthony Morrow,196,95
mortodw01,Dwayne Morton,201,88
mortojo01,John Morton,190,81
mortori01,Richard Morton,190,86
moslegl01,Glenn Mosley,203,88
mosspe01,Perry Moss,188,83
motenla01,Lawrence Moten,196,83
motiedo01,Donatas Motiejūnas,213,100
motlejo01,Johnathan Motley,203,104
mottoha01,Hanno Möttölä,211,112
moultar01,Arnett Moultrie,211,112
mountri01,Rick Mount,190,79
mournal01,Alonzo Mourning,208,108
mozgoti01,Timofey Mozgov,216,124
mrazoch01,Chuck Mrazovich,196,83
mudiaem01,Emmanuel Mudiay,190,90
mueller01,Erwin Mueller,203,104
muhamsh01,Shabazz Muhammad,198,101
muldemy01,Mychal Mulder,190,83
mullajo01,Joe Mullaney,183,74
mullebo01,Bob Mullens,185,79
mulleby01,Byron Mullens,213,124
mullich01,Chris Mullin,198,90
mullije01,Jeff Mullins,193,86
mundtto01,Todd Mundt,213,113
munfoxa02,Xavier Munford,188,81
munkch01,Chris Munk,206,102
munroge01,George Munroe,180,77
murdoer01,Eric Murdock,185,86
muresgh01,Gheorghe Mureșan,231,137
murkead01,Ade Murkey,196,90
murphal01,Allen Murphy,196,86
murphca01,Calvin Murphy,175,74
murphdi01,Dick Murphy,185,79
murpher01,Erik Murphy,208,104
murphja01,Jay Murphy,206,99
murphjo01,John Murphy,188,79
murphke01,Kevin Murphy,196,83
murphro01,Ronnie Murphy,196,102
murphto01,Tod Murphy,206,99
murphtr02,Trey Murphy III,206,93
murphtr01,Troy Murphy,211,111
murrade01,Dejounte Murray,193,81
murraja01,Jamal Murray,190,97
murrake01,Ken Murray,188,86
murrala01,Lamond Murray,201,107
murraro01,Ronald Murray,193,86
murratr01,Tracy Murray,201,102
murrewi01,Willie Murrell,198,102
murredo01,Dorie Murrey,203,97
murryto01,Toure' Murry,196,88
musadz01,Džanan Musa,206,98
muscami01,Mike Muscala,208,108
musian01,Angelo Musi,175,65
mustaje01,Jerrod Mustaf,208,107
mutomdi01,Dikembe Mutombo,218,111
muursma01,Martin Müürsepp,206,106
myerspe01,Pete Myers,198,81
mykhasv01,Svi Mykhailiuk,201,92
ndiayha01,Hamady N'Diaye,213,106
ndiayma01,Makhtar N'Diaye,203,111
ndiayma02,Mamadou N'Diaye,213,115
ndongbo01,Boniface N'Dong,213,89
naberbo01,Bob Naber,190,83
nachabo01,Boris Nachamkin,198,95
nachbbo01,Boštjan Nachbar,206,100
naderab01,Abdel Nader,196,102
nagelje01,Jerry Nagel,183,86
nagyfr01,Fritz Nagy,188,83
nailole01,Lee Nailon,206,107
najered01,Eduardo Nájera,203,108
nancela01,Larry Nance,208,92
nancela02,Larry Nance Jr.,201,111
napiesh01,Shabazz Napier,183,79
napolpa01,Paul Napolitano,188,83
nashbo01,Bob Nash,203,88
nashco01,Cotton Nash,196,97
nashst01,Steve Nash,190,88
natersw01,Swen Nater,211,108
nathaho01,Howard Nathan,180,79
nattca01,Calvin Natt,198,99
nattke01,Kenny Natt,190,83
naullwi01,Willie Naulls,198,102
navarju01,Juan Carlos Navarro,190,77
ndourma01,Maurice Ndour,206,90
nealcr01,Craig Neal,196,74
nealga01,Gary Neal,193,95
nealji01,Jim Neal,211,106
nealll01,Lloyd Neal,201,102
nealyed01,Ed Nealy,201,107
nedovne01,Nemanja Nedović,190,87
negraal01,Al Negratti,190,90
nelsoba01,Barry Nelson,208,104
nelsode01,DeMarcus Nelson,193,90
nelsodo01,Don Nelson,198,95
nelsoja01,Jameer Nelson,183,86
nelsolo01,Louie Nelson,190,86
nelsoro01,Ron Nelson,188,79
nembhrj01,RJ Nembhard Jr.,196,90
nembhru01,Ruben Nembhard,190,94
nemeldi01,Dick Nemelka,183,79
nesbyty01,Tyrone Nesby,198,102
nesmiaa01,Aaron Nesmith,196,97
nesslma01,Martin Nessley,218,117
nestera01,Rasho Nesterović,213,112
netora01,Raul Neto,185,81
netolbo01,Bob Netolicky,206,99
neumajo01,Johnny Neumann,198,90
neumapa01,Paul Neumann,185,79
nevitch01,Chuck Nevitt,226,98
newbeme01,Melvin Newbern,193,90
newbiiv01,Ivano Newbill,206,111
newblir01,Ira Newble,201,99
newlimi01,Mike Newlin,193,90
newmajo01,Johnny Newman,201,86
newmama01,Malik Newman,190,86
newmada01,Dave Newmark,213,108
newtobi01,Bill Newton,206,99
niangge01,Georges Niang,201,104
nichode01,Demetris Nichols,203,97
nichoja01,Jack Nichols,201,100
nichoan01,Andrew Nicholson,206,113
nickega01,Gaylon Nickerson,190,86
nicksca01,Carl Nicks,185,79
niemari01,Rich Niemann,213,111
niemiri01,Richie Niemiera,185,74
nilesmi01,Mike Niles,198,102
nimphku01,Kurt Nimphius,208,98
nixda01,Daishen Nix,196,101
nixdy01,Dyron Nix,201,95
nixonno01,Norm Nixon,188,77
nnajize01,Zeke Nnaji,206,108
noahjo01,Joakim Noah,211,104
noblech01,Chuck Noble,193,86
nocioan01,Andrés Nocioni,201,102
noelda01,David Noel,198,104
noelne01,Nerlens Noel,211,99
noelpa01,Paul Noel,193,83
noguelu01,Lucas Nogueira,213,109
nolanji01,Jim Nolan,203,95
nordgje01,Jeff Nordgaard,201,102
nordmbe01,Bevo Nordmann,208,102
norlajo01,Johnny Norlander,190,81
normaco01,Connie Norman,190,79
normake01,Ken Norman,203,97
norriau01,Audie Norris,206,104
norrimo01,Moochie Norris,185,79
norrisy01,Sylvester Norris,211,99
norveza01,Zach Norvell,196,93
norwowi01,Willie Norwood,201,99
nostrge01,George Nostrand,203,88
noszkst01,Stan Noszka,185,83
novakmi01,Mike Novak,206,99
novakst01,Steve Novak,208,102
nowelja01,Jaylen Nowell,193,91
nowelme01,Mel Nowell,188,77
nowitdi01,Dirk Nowitzki,213,111
ntilila01,Frank Ntilikina,193,90
nunnke01,Kendrick Nunn,188,86
nunnaja01,James Nunnally,201,94
nurkiju01,Jusuf Nurkić,211,131
nuttde01,Dennis Nutt,188,77
nwabada01,David Nwaba,196,99
nworajo01,Jordan Nwora,203,102
nwosuju01,Julius Nwosu,208,115
obannch01,Charles O'Bannon,196,94
obanned01,Ed O'Bannon,203,100
oboyljo01,John O'Boyle,188,83
obriebo01,Bob O'Brien,193,86
obriejj01,J.J. O'Brien,201,103
obrieji02,Jim O'Brien,201,90
obrieji01,Jimmy O'Brien,185,77
obriera01,Ralph O'Brien,175,72
obryajo01,Johnny O'Bryant,206,116
obryapa01,Patrick O'Bryant,213,117
oconnde01,Dermie O'Connell,183,78
odonnan01,Andy O'Donnell,185,81
ogradbu01,Buddy O'Grady,180,72
ohanlfr01,Fran O'Hanlon,185,79
okeefdi01,Dick O'Keefe,188,83
okeefto01,Tommy O'Keefe,188,83
okoremi01,Mike O'Koren,201,93
omallgr01,Grady O'Malley,196,92
onealje01,Jermaine O'Neal,211,102
onealsh01,Shaquille O'Neal,216,147
onealro01,Royce O'Neale,193,102
oneilmi01,Mike O'Neill,190,95
oquinky01,Kyle O'Quinn,206,113
osheake01,Kevin O'Shea,188,79
oshiega01,Garland O'Shields,185,88
osullda01,Dan O'Sullivan,208,113
oaklech01,Charles Oakley,203,102
obertfa01,Fabricio Oberto,208,111
ochefda01,Daniel Ochefu,211,111
odengr01,Greg Oden,213,113
odomla01,Lamar Odom,208,99
ogdenbu01,Bud Ogden,198,97
ogdenra01,Ralph Ogden,196,92
oggal01,Alan Ogg,218,108
ohldo01,Don Ohl,190,86
ohlbrti01,Tim Ohlbrecht,211,115
ojelese01,Semi Ojeleye,198,108
okafoem01,Emeka Okafor,208,114
okafoja01,Jahlil Okafor,208,122
okekech01,Chuma Okeke,198,103
okoboel01,Elie Okobo,190,86
okogijo01,Josh Okogie,193,96
okongon01,Onyeka Okongwu,203,106
okorois01,Isaac Okoro,196,102
okpalkz01,KZ Okpala,203,97
okurme01,Mehmet Okur,211,112
oladivi01,Victor Oladipo,193,96
olajuha01,Hakeem Olajuwon,213,115
olberma01,Mark Olberding,203,102
oldhaja01,Jawann Oldham,213,97
oldhajo01,John Oldham,190,79
oleynfr01,Frank Oleynick,188,83
olivejo01,John Olive,201,95
olivebr01,Brian Oliver,193,95
oliveca01,Cameron Oliver,203,108
olivede01,Dean Oliver,180,81
oliveji01,Jimmy Oliver,196,92
ollieke01,Kevin Ollie,193,88
ollrige01,Gene Ollrich,180,72
olowomi01,Michael Olowokandi,213,122
olsenbu01,Bud Olsen,203,99
olynyke01,Kelly Olynyk,211,108
omorueu01,Eugene Omoruyi,201,110
onimi01,Miye Oni,196,93
onuakar01,Arinze Onuaku,206,115
onuakch01,Chinanu Onuaku,208,111
ormsba01,Barry Orms,190,86
orrjo01,Johnny Orr,190,88
orrlo01,Louis Orr,203,79
ortizjo01,José Ortiz,208,102
ortonda01,Daniel Orton,208,115
osborch01,Chuck Osborne,198,95
osmande01,Cedi Osman,201,104
osterwa01,Wally Osterkorn,196,97
ostergr01,Greg Ostertag,218,127
othicma01,Matt Othick,188,74
ottendo01,Don Otten,208,108
ottenma01,Mac Otten,201,99
oturuda01,Daniel Oturu,203,108
oubreke01,Kelly Oubre Jr.,201,92
outlabo01,Bo Outlaw,203,95
outlatr01,Travis Outlaw,206,95
overtcl01,Claude Overton,188,88
overtdo01,Doug Overton,190,86
owensan01,Andre Owens,193,90
owensbi01,Billy Owens,203,99
owensch01,Chris Owens,201,111
owensed01,Eddie Owens,201,95
owensji01,Jim Owens,196,90
owenske01,Keith Owens,201,102
owensla01,Larry Owens,201,95
owensre01,Red Owens,190,83
owensta01,Tariq Owens,208,92
owensto01,Tom Owens,208,97
owesra01,Ray Owes,206,101
oyedeol01,Olumide Oyedeji,208,108
pacejo01,Joe Pace,208,99
pachuza01,Zaza Pachulia,211,122
packro01,Robert Pack,188,81
packwa01,Wayne Pack,183,74
paddige01,Gerald Paddio,201,92
padgesc01,Scott Padgett,206,108
pagetda01,Dana Pagett,188,81
paigeja01,Jaysean Paige,190,92
paigema01,Marcus Paige,185,79
painefr01,Fred Paine,196,95
palacmi01,Milt Palacio,190,88
palazto01,Togo Palazzi,193,92
palmebu01,Bud Palmer,193,81
palmeer01,Errol Palmer,196,88
palmeji01,Jim Palmer,203,101
palmetr01,Trayvon Palmer,198,90
palmewa01,Walter Palmer,216,97
pangoke01,Kevin Pangos,188,81
pankoan01,Andy Panko,206,100
papagge01,Georgios Papagiannis,216,108
papanko01,Kostas Papanikolaou,203,102
pargoja01,Jannero Pargo,185,79
pargoje01,Jeremy Pargo,188,99
parhaea01,Easy Parham,190,90
parisro01,Robert Parish,216,104
parkme01,Med Park,188,92
parkean01,Anthony Parker,198,97
parkeja01,Jabari Parker,203,111
parkesm01,Smush Parker,193,86
parkeso01,Sonny Parker,198,90
parketo01,Tony Parker,188,83
parkhba01,Barry Parkhill,193,83
parkija01,Jack Parkinson,183,78
parksch01,Charles Parks,196,95
parksch02,Cherokee Parks,211,106
parksri01,Richard Parks,201,106
parrja01,Jack Parr,206,99
parrado01,Doyle Parrack,183,74
parslch01,Charlie Parsley,188,79
parsoch01,Chandler Parsons,206,104
pascher01,Eric Paschall,198,115
pasecan01,Anžejs Pasečņiks,216,103
paspaza01,Žarko Paspalj,206,97
passama01,Marty Passaglia,185,77
pastuge01,George Pastushok,185,88
patrimy01,Myles Patrick,203,99
patrist01,Stan Patrick,188,83
pattean01,Andrae Patterson,206,107
pattege01,George Patterson,203,104
pattela01,Lamar Patterson,196,102
pattepa01,Patrick Patterson,203,106
patteru01,Ruben Patterson,196,101
pattest01,Steve Patterson,206,102
patteto01,Tom Patterson,198,99
pattewo01,Worthy Patterson,188,79
pattoju01,Justin Patton,211,109
paulbr01,Brandon Paul,193,90
paulch01,Chris Paul,183,79
paulkch01,Charlie Paulk,203,99
paulsje01,Jerry Paulson,188,83
paultbi01,Billy Paultz,211,106
pavloal01,Sasha Pavlović,203,99
paxsoji01,Jim Paxson,198,90
paxsoji02,Jim Paxson,198,90
paxsojo01,John Paxson,188,83
payakjo01,Johnny Payak,193,78
paynead01,Adreian Payne,208,107
payneca01,Cameron Payne,185,83
payneke01,Kenny Payne,203,88
payneto01,Tom Payne,218,108
paytoel01,Elfrid Payton,190,88
paytoga01,Gary Payton,193,81
paytoga02,Gary Payton II,190,86
paytome01,Mel Payton,193,83
pearcge01,George Pearcy,185,74
pearche01,Henry Pearcy,185,77
pecheol01,Oleksiy Pecherov,213,105
peckwi01,Wiley Peck,201,99
peekri01,Rich Peek,211,104
peelean01,Anthony Peeler,193,94
peeplge01,George Peeples,201,86
pekovni01,Nikola Peković,211,139
pelkija01,Jake Pelkington,198,99
pelleno01,Norvel Pelle,208,104
pellosa01,Sam Pellom,206,102
penbemi01,Mike Penberthy,190,83
pendeje01,Jerry Pender,188,83
penigde01,Desmond Penigar,201,111
penneki01,Kirk Penney,196,99
peplomi01,Mike Peplowski,208,122
perduwi01,Will Perdue,213,108
perkike01,Kendrick Perkins,208,122
perkisa01,Sam Perkins,206,106
perkiwa01,Warren Perkins,190,86
perovko01,Kosta Perović,218,108
perralo01,London Perrantes,188,90
perryau01,Aulcie Perry,208,95
perrycu01,Curtis Perry,201,99
perryel01,Elliot Perry,183,68
perryre01,Reggie Perry,203,113
perryro01,Ron Perry,190,86
perryti01,Tim Perry,206,90
persoch01,Chuck Person,203,99
persowe01,Wesley Person,198,88
peteral01,Alec Peters,206,105
peterji01,Jim Petersen,208,106
peterlo01,Loy Petersen,196,92
peterbo01,Bob Peterson,196,95
petered01,Ed Peterson,206,99
peterme01,Mel Peterson,193,83
petermo01,Morris Peterson,201,98
petrige01,Geoff Petrie,193,86
petrojo01,Johan Petro,213,112
petrodr01,Dražen Petrović,196,88
petruri01,Richard Petruška,208,117
pettibo01,Bob Pettit,206,92
pettwje01,Jerry Pettway,190,83
pheglro01,Roger Phegley,198,92
phelaja01,Jack Phelan,196,88
phelaja02,Jim Phelan,185,79
phelpde01,Derrick Phelps,193,82
phelpmi01,Michael Phelps,193,81
phillan01,Andy Phillip,188,88
philled01,Eddie Phillips,201,102
phillga01,Gary Phillips,190,85
phillge01,Gene Phillips,193,79
phillbo01,Bobby Phills,196,95
piatker01,Eric Piatkowski,201,97
piatkwa01,Walter Piatkowski,203,99
pickeja01,Jamorko Pickett,206,93
piercpa01,Paul Pierce,201,106
piercri01,Ricky Pierce,193,92
pietkst01,Stan Pietkiewicz,196,90
pietrmi01,Mickaël Piétrus,198,97
pilchjo01,John Pilch,190,83
pincked01,Ed Pinckney,206,88
pinknke01,Kevinn Pinkney,208,111
pinonjo01,John Pinone,203,104
pinsoth01,Theo Pinson,196,96
piontda01,Dave Piontek,198,104
piotrto01,Tom Piotrowski,216,108
pippesc01,Scottie Pippen,203,95
pittmch01,Charles Pittman,203,99
pittmde01,Dexter Pittman,211,139
planizo01,Zoran Planinić,201,88
pleisti01,Tibor Pleiß,221,116
plumlma02,Marshall Plumlee,213,113
plumlma01,Mason Plumlee,211,115
plumlmi01,Miles Plumlee,211,112
plummga01,Gary Plummer,206,97
podkopa01,Pavel Podkolzin,226,117
poeltja01,Jakob Poeltl,216,111
poirivi01,Vincent Poirier,213,106
pokusal01,Aleksej Pokusevski,213,86
poleedw01,Dwayne Polee,196,81
pollaji01,Jim Pollard,193,83
pollasc01,Scot Pollard,211,120
polsora01,Ralph Polson,201,90
polynol01,Olden Polynice,211,99
pondecl01,Cliff Pondexter,206,105
pondequ01,Quincy Pondexter,201,104
pondssh01,Shamorie Ponds,183,81
ponsyv01,Yves Pons,198,97
poolejo01,Jordan Poole,193,87
popeda01,David Pope,201,99
popema01,Mark Pope,208,106
popsoda01,Dave Popson,208,99
poquebe01,Ben Poquette,206,106
portech01,Chris Porter,201,98
porteho01,Howard Porter,203,99
portejo01,Jontay Porter,211,108
porteke01,Kevin Porter,183,77
porteke02,Kevin Porter Jr.,193,92
portemi01,Michael Porter Jr.,208,98
porteot01,Otto Porter Jr.,203,89
portete01,Terry Porter,190,88
portewi01,Willie Porter,201,92
portibo01,Bobby Portis,208,113
portmbo01,Bob Portman,196,90
porzikr01,Kristaps Porziņģis,221,108
poseyja01,James Posey,203,97
postela01,Lavor Postell,196,97
postljo01,John Postley,196,99
potapvi01,Vitaly Potapenko,208,127
pottemi01,Micah Potter,208,112
powele01,Leon Powe,203,108
powelci01,Cincinnatus Powell,201,99
poweldw01,Dwight Powell,208,108
poweljo01,Josh Powell,206,102
powelka01,Kasib Powell,201,97
powelmy01,Myles Powell,188,88
powelno01,Norman Powell,190,97
powelro01,Roger Powell,198,106
poythal01,Alex Poythress,206,106
praddma01,Marlbert Pradd,190,77
prattmi01,Mike Pratt,193,88
presspa01,Paul Pressey,196,83
pressph01,Phil Pressey,180,79
pressdo01,Dominic Pressley,188,77
pressha01,Harold Pressley,201,95
previst01,Stephen Previs,190,83
priceaj01,A.J. Price,188,82
pricebr01,Brent Price,185,74
priceji01,Jim Price,190,88
pricema01,Mark Price,183,77
pricemi01,Mike Price,190,90
pricero01,Ronnie Price,188,86
priceto01,Tony Price,198,86
priddbo01,Bob Priddy,190,86
prigipa01,Pablo Prigioni,190,83
primojo01,Joshua Primo,198,86
princta02,Taurean Prince,201,98
princta01,Tayshaun Prince,206,96
pritcjo01,John Pritchard,206,99
pritcke01,Kevin Pritchard,190,81
pritcpa01,Payton Pritchard,185,88
profila01,Laron Profit,196,92
pruitga01,Gabe Pruitt,193,77
przybjo01,Joel Przybilla,216,115
pughle01,Les Pugh,201,86
pughro01,Roy Pugh,198,95
pullaan01,Anthony Pullard,208,111
pulleja01,Jacob Pullen,185,90
purviro01,Rodney Purvis,193,92
putnado01,Don Putman,185,77
qizh01,Zhou Qi,216,95
quartti01,Tim Quarterman,198,88
queentr01,Trevelin Queen,198,86
quetane01,Neemias Queta,213,111
quickbo01,Bob Quick,196,97
quickim01,Immanuel Quickley,190,86
quinnch01,Chris Quinn,188,83
quinnbr01,Brian Quinnett,203,106
rabbiv01,Ivan Rabb,208,99
rackllu01,Luther Rackley,208,99
raderho01,Howie Rader,185,86
radfoma01,Mark Radford,193,86
radfowa01,Wayne Radford,190,92
radjadi01,Dino Radja,211,102
radmavl01,Vladimir Radmanović,208,102
radojal01,Aleksandar Radojević,221,113
radovfr01,Frank Radovich,203,106
radovmo01,Moe Radovich,183,72
radulmi01,Miroslav Raduljica,213,113
radzira01,Ray Radziszewski,196,95
ragelra01,Ray Ragelis,193,92
raikesh01,Sherwin Raiken,188,83
rainsed01,Ed Rains,201,86
rakocig01,Igor Rakočević,190,83
rambiku01,Kurt Rambis,203,96
ramospe01,Peter John Ramos,221,124
ramseca01,Cal Ramsey,193,90
ramsefr01,Frank Ramsey,190,86
ramseja01,Jahmi'us Ramsey,190,86
ramsera01,Ray Ramsey,188,74
randama01,Mark Randall,203,106
randlch01,Chasson Randle,188,83
randlju01,Julius Randle,203,113
randoan01,Anthony Randolph,208,92
randosh01,Shavlik Randolph,208,108
randoza01,Zach Randolph,206,113
rankwa01,Wally Rank,198,99
ranseke01,Kelvin Ransey,185,77
ranzisa01,Sam Ranzino,185,83
rascobo01,Bobby Rascoe,193,92
rasmubl01,Blair Rasmussen,213,113
rathaxa01,Xavier Rathan-Mayes,193,94
ratkoge01,George Ratkovicz,198,99
ratleed01,Ed Ratleff,198,88
ratlimi01,Mike Ratliff,208,104
ratlith01,Theo Ratliff,208,102
rautian01,Andy Rautins,193,86
rautile01,Leo Rautins,203,97
rayal01,Allan Ray,188,86
raycl01,Clifford Ray,206,104
raydo01,Don Ray,196,86
rayja01,James Ray,203,97
rayji01,Jim Ray,185,81
raylji01,Jimmy Rayl,188,79
raymocr01,Craig Raymond,211,106
reaco01,Connie Rea,190,79
reaveau01,Austin Reaves,196,93
reavejo01,Joe Reaves,196,95
reavejo02,Josh Reaves,193,97
rebraze01,Željko Rebrača,213,116
recasel01,Eldridge Recasner,190,86
reddmi01,Michael Redd,198,99
reddica01,Cam Reddish,203,98
reddofr01,Frank Reddout,196,88
redicjj01,J.J. Redick,190,90
redmoma01,Marlon Redmond,198,85
reedda01,Davon Reed,196,94
reedhu01,Hub Reed,206,97
reedju01,Justin Reed,203,108
reedpa01,Paul Reed,206,95
reedro01,Ron Reed,196,92
reedwi02,Willie Reed,208,99
reedwi01,Willis Reed,208,106
reevebr01,Bryant Reeves,213,124
reevekh01,Khalid Reeves,190,90
reganri01,Richie Regan,188,81
rehfedo01,Don Rehfeldt,201,95
reidbi01,Billy Reid,196,86
reiddo01,Don Reid,203,113
reidjr01,J.R. Reid,206,112
reidji01,Jim Reid,198,95
reidna01,Naz Reid,206,119
reidro01,Robert Reid,203,92
reidry01,Ryan Reid,203,105
reineja01,Jared Reiner,211,115
reisech01,Chick Reiser,180,74
rellfri01,Richard Rellford,198,104
renchte01,Terrence Rencher,190,83
rennijo01,John Rennicke,188,83
rensbro01,Bob Rensberger,188,77
rentzef01,Efthimios Rentzias,211,113
respesh01,Shawn Respert,185,88
restake01,Kevin Restani,206,102
reynoca01,Cameron Reynolds,201,102
reynoge01,George Reynolds,193,88
reynoje01,Jerry Reynolds,203,90
rhineke01,Kendall Rhine,208,104
rhodege01,Gene Rhodes,185,77
rhodero01,Rodrick Rhodes,198,102
ricegl01,Glen Rice,203,97
ricegl02,Glen Rice Jr.,198,93
richach01,Chris Richard,206,122
richani01,Nick Richards,213,111
richacl01,Clint Richardson,190,88
richaja01,Jason Richardson,198,99
richaje01,Jeremy Richardson,198,83
richajo01,Josh Richardson,196,90
richama01,Malachi Richardson,198,92
richami01,Micheal Ray Richardson,196,85
richano01,Norm Richardson,196,86
richapo01,Pooh Richardson,185,81
richaqu01,Quentin Richardson,198,101
richmmi01,Mitch Richmond,196,97
richtjo01,John Richter,206,102
rickedi01,Dick Ricketts,201,97
rideris01,Isaiah Rider,196,97
ridglja01,Jackie Ridgle,193,88
ridnolu01,Luke Ridnour,188,79
riebeme01,Mel Riebe,180,81
riedybo01,Bob Riedy,198,97
riffeji01,Jim Riffey,193,90
rigauan01,Antoine Rigaudeau,201,95
rikerto01,Tom Riker,208,102
rileybo01,Bob Riley,206,106
rileyer01,Eric Riley,213,111
rileypa01,Pat Riley,193,92
rileyro01,Ron Riley,203,88
rillegr01,Grant Riller,188,86
rinalri01,Rich Rinaldi,190,88
riordmi01,Mike Riordan,193,90
risenar01,Arnie Risen,206,90
rittete01,Tex Ritter,188,83
rivasra01,Ramón Rivas,208,117
riverau01,Austin Rivers,193,90
riverda01,David Rivers,183,77
riverdo01,Doc Rivers,193,83
robbile01,Lee Robbins,190,79
robbire01,Red Robbins,203,86
roberan03,Andre Roberson,201,95
roberan02,Anthony Roberson,188,81
roberri01,Rick Roberson,206,104
roberte01,Terrance Roberson,201,97
roberan01,Anthony Roberts,196,83
roberbi01,Bill Roberts,206,95
roberbr01,Brian Roberts,185,78
roberfr01,Fred Roberts,208,98
roberjo01,Joe Roberts,198,97
roberla01,Lawrence Roberts,206,108
roberma01,Marv Roberts,203,90
roberst01,Stanley Roberts,213,129
roberal01,Alvin Robertson,193,83
roberos01,Oscar Robertson,196,92
roberry01,Ryan Robertson,196,86
roberto01,Tony Robertson,193,88
robeyri01,Rick Robey,211,104
robinbe01,Bernard Robinson,198,95
robinch01,Chris Robinson,196,90
robincl01,Cliff Robinson,206,99
robincl02,Clifford Robinson,208,102
robinda01,David Robinson,216,106
robinde01,Devin Robinson,203,90
robindu01,Duncan Robinson,201,97
robined01,Eddie Robinson,203,95
robinfl01,Flynn Robinson,185,83
robingl01,Glenn Robinson,201,102
robingl02,Glenn Robinson III,198,100
robinja01,Jackie Robinson,198,95
robinja03,Jamal Robinson,201,96
robinja02,James Robinson,188,81
robinje01,Jerome Robinson,193,86
robinju01,Justin Robinson,185,88
robinla01,Larry Robinson,190,81
robinmi01,Mitchell Robinson,213,108
robinna01,Nate Robinson,175,81
robinol01,Oliver Robinson,193,81
robinro01,Ronnie Robinson,203,90
robinru01,Rumeal Robinson,188,88
robinsa01,Samuel Robinson,201,86
robinth01,Thomas Robinson,208,107
robintr01,Truck Robinson,201,102
robinwa01,Wayne Robinson,203,98
robinwi01,Wilbert Robinson,188,79
robinje02,Jeremiah Robinson-Earl,206,104
robinbi01,Bill Robinzine,201,104
robisda01,Dave Robisch,208,106
robyis01,Isaiah Roby,203,104
rochare01,Red Rocha,206,83
rochejo01,John Roche,190,77
rockge01,Gene Rock,175,70
rockeja01,Jack Rocker,196,83
rodgegu01,Guy Rodgers,183,83
rodmade01,Dennis Rodman,201,95
rodrise01,Sergio Rodríguez,190,79
roelo01,Lou Roe,201,99
rogerca01,Carlos Rogers,211,99
rogerha01,Harry Rogers,201,88
rogerjo01,Johnny Rogers,208,102
rogerma01,Marshall Rogers,185,86
rogerro01,Rodney Rogers,201,106
rogerro02,Roy Rogers,208,106
rogerwi01,Willie Rogers,190,83
rogesal01,Al Roges,193,88
rohloke01,Ken Rohloff,183,88
rollike01,Kenny Rollins,183,76
rolliph01,Phil Rollins,188,83
rollitr01,Tree Rollins,216,106
romarlo01,Lorenzo Romar,185,79
rondora01,Rajon Rondo,185,81
rookje01,Jerry Rook,196,99
rooksse01,Sean Rooks,208,113
rosede01,Derrick Rose,188,90
roseja01,Jalen Rose,203,95
rosema01,Malik Rose,201,113
rosero01,Rob Rose,196,81
rosenpe01,Petey Rosenberg,178,74
rosenle01,Lennie Rosenbluth,193,86
rosenha01,Hank Rosenstein,193,83
rosendi01,Dick Rosenthal,196,92
rossqu01,Quinton Ross,198,88
rosste01,Terrence Ross,198,93
rothdo01,Doug Roth,211,115
rothsc01,Scott Roth,203,96
rotheir01,Irv Rothenberg,201,97
rottnmi01,Mickey Rottner,178,81
roundda01,Dan Roundfield,203,92
rouxgi01,Giff Roux,196,88
rowanro01,Ron Rowan,196,90
rowecu01,Curtis Rowe,201,102
rowinji01,Jim Rowinski,203,113
rowlade01,Derrick Rowland,196,88
rowsobr01,Brian Rowsom,206,99
roybr01,Brandon Roy,198,97
royaldo01,Donald Royal,203,95
royalre01,Reggie Royals,208,90
royerbo01,Bob Royer,178,70
roziecl01,Clifford Rozier,211,111
roziete01,Terry Rozier,185,86
rubiori01,Ricky Rubio,188,86
ruckegu01,Guy Rucker,211,120
ruddde01,Delaney Rudd,188,81
